Date,value,percentage
2017-02-06,113488.534655972,13.488534655972007
2017-02-07,113493.50093316818,13.493500933168178
2017-02-08,113642.2256986879,13.642225698687893
2017-02-09,114316.40400502927,14.316404005029266
2017-02-10,114767.51987093783,14.76751987093783
2017-02-13,115392.16718050018,15.392167180500183
2017-02-14,115853.19089295434,15.853190892954343
2017-02-15,116457.98132968094,16.457981329680944
2017-02-16,116358.8616844805,16.358861684480495
2017-02-17,116542.25979493531,16.54225979493531
2017-02-21,117236.30321006135,17.236303210061347
2017-02-22,117132.20905171582,17.13220905171582
2017-02-23,117211.52123977401,17.21152123977401
2017-02-24,117360.2377693448,17.360237769344806
2017-02-27,117543.64411574854,17.54364411574854
2017-02-28,117226.3624197201,17.2263624197201
2017-03-01,118867.26817383745,18.867268173837452
2017-03-02,118118.71101283838,18.118711012838382
2017-03-03,118193.05692370041,18.193056923700407
2017-03-06,117841.08541083905,17.84108541083905
2017-03-07,117489.11389797769,17.48911389797769
2017-03-08,117271.0012628432,17.2710012628432
2017-03-09,117419.70132051616,17.419701320516165
2017-03-10,117831.17756429347,17.83117756429347
2017-03-13,117890.64935141373,17.890649351413725
2017-03-14,117439.549957403,17.439549957402996
2017-03-15,118455.79193006016,18.455791930060162
2017-03-16,118222.80517118392,18.22280517118392
2017-03-17,118015.20160686587,18.01520160686587
2017-03-20,117885.72425396214,17.885724253962138
2017-03-21,116372.12979818368,16.372129798183682
2017-03-22,116645.98333557963,16.64598333557963
2017-03-23,116521.50520366774,16.521505203667736
2017-03-24,116436.85612071217,16.436856120712168
2017-03-27,116317.36073789428,16.317360737894283
2017-03-28,117163.78567985861,17.163785679858616
2017-03-29,117273.33203638635,17.273332036386346
2017-03-30,117646.74172427527,17.646741724275273
2017-03-31,117372.921130675,17.372921130674992
2017-04-03,117168.77666490152,17.168776664901525
2017-04-04,117243.44377777127,17.243443777771272
2017-04-05,116894.91489155666,16.894914891556663
2017-04-06,117223.55396113986,17.223553961139856
2017-04-07,117104.0338704752,17.104033870475206
2017-04-10,117173.75117804662,17.173751178046615
2017-04-11,117034.33303480165,17.034333034801644
2017-04-12,116521.50520366774,16.521505203667736
2017-04-13,115764.68738590622,15.76468738590622
2017-04-17,116790.36775602077,16.79036775602077
2017-04-18,116441.83886980618,16.441838869806173
2017-04-19,116227.75361369146,16.227753613691455
2017-04-20,117173.75117804662,17.173751178046615
2017-04-21,116800.31678231094,16.80031678231094
2017-04-24,118084.8859706416,18.084885970641597
2017-04-25,118771.9782448828,18.771978244882803
2017-04-26,118697.29466011524,18.697294660115237
2017-04-27,118796.85904655713,18.79685904655713
2017-04-28,118537.98670023885,18.53798670023885
2017-05-01,118836.70456741129,18.83670456741129
2017-05-02,118881.51636546162,18.881516365461618
2017-05-03,118737.12370907156,18.737123709071557
2017-05-04,118876.55008826545,18.876550088265446
2017-05-05,119344.5578854001,19.344557885400107
2017-05-08,119324.63512497304,19.324635124973035
2017-05-09,119215.09700439422,19.21509700439422
2017-05-10,119429.18226050893,19.429182260508927
2017-05-11,119185.25816147264,19.185258161472635
2017-05-12,118986.07173694643,18.986071736946425
2017-05-15,119643.29222447038,19.643292224470382
2017-05-16,119533.75410389157,19.533754103891564
2017-05-17,117412.75017963132,17.412750179631313
2017-05-18,117885.72425396214,17.885724253962138
2017-05-19,118652.4828620649,18.652482862064907
2017-05-22,119254.9013455038,19.254901345503793
2017-05-23,119518.81409255849,19.518814092558486
2017-05-24,119797.63390715061,19.797633907150608
2017-05-25,120370.205311719,20.370205311718994
2017-05-26,120345.32451004467,20.345324510044666
2017-05-30,120240.76090261094,20.240760902610944
2017-05-31,120210.8973518426,20.210897351842608
2017-06-01,121166.835706539,21.166835706539
2017-06-02,121570.10894519626,21.57010894519626
2017-06-05,121480.52652884019,21.480526528840187
2017-06-06,121092.16035772035,21.09216035772035
2017-06-07,121316.20287607414,21.316202876074136
2017-06-08,121375.95468545755,21.375954685457543
2017-06-09,121191.73298011116,21.191732980111162
2017-06-12,121166.835706539,21.166835706539
2017-06-13,121759.32987153447,21.759329871534472
2017-06-14,121604.98818885426,21.60498818885426
2017-06-15,121370.98017231247,21.370980172312468
2017-06-16,121397.47521997428,21.39747521997428
2017-06-19,122408.12498331767,22.40812498331767
2017-06-20,121582.60287970139,21.582602879701387
2017-06-21,121552.59108185257,21.552591081852572
2017-06-22,121497.54199930003,21.497541999300026
2017-06-23,121642.64294729683,21.64264294729683
2017-06-26,121722.69637075745,21.722696370757447
2017-06-27,120742.07487716069,20.74207487716069
2017-06-28,121822.75491413428,21.822754914134276
2017-06-29,120752.06508319543,20.75206508319543
2017-06-30,120977.22769060175,20.97722769060175
2017-07-03,121182.35223429618,21.18235223429618
2017-07-05,121462.54745235722,21.46254745235722
2017-07-06,120351.81443779024,20.351814437790235
2017-07-07,121132.33531653114,21.13233531653114
2017-07-10,121262.4138937057,21.2624138937057
2017-07-11,121172.34555636361,21.17234555636361
2017-07-12,122082.92854038125,22.082928540381253
2017-07-13,122288.04484812677,22.28804484812677
2017-07-14,122858.41725433466,22.858417254334665
2017-07-17,122843.39488351242,22.843394883512417
2017-07-18,122908.44240804862,22.90844240804862
2017-07-19,123573.89060853935,23.573890608539354
2017-07-20,123628.89851134732,23.62889851134732
2017-07-21,123518.8332900379,23.518833290037904
2017-07-24,123488.82972813801,23.488829728138008
2017-07-25,123789.01359421745,23.789013594217455
2017-07-26,123794.00457926036,23.794004579260363
2017-07-27,123678.94837290804,23.67894837290804
2017-07-28,123533.85566086014,23.533855660860137
2017-07-31,123463.82538722994,23.46382538722994
2017-08-01,123738.98020455457,23.738980204554565
2017-08-02,123799.02027215002,23.799020272150027
2017-08-03,123558.89294556387,23.558892945563873
2017-08-04,123784.00613727671,23.784006137276712
2017-08-07,124014.15149377703,24.014151493777028
2017-08-08,123708.96017075684,23.708960170756836
2017-08-09,123703.96094976501,23.703960949765012
2017-08-10,121957.80800445394,21.957808004453938
2017-08-11,122137.97762293379,22.13797762293379
2017-08-14,123348.72800113303,23.348728001133033
2017-08-15,123333.72210220863,23.333722102208633
2017-08-16,123548.85332383563,23.548853323835633
2017-08-17,121622.62959143169,21.62262959143169
2017-08-18,121432.51918261057,21.432519182610573
2017-08-21,121527.55379714884,21.527553797148837
2017-08-22,122798.39365863704,22.798393658637043
2017-08-23,122358.08335770588,22.35808335770588
2017-08-24,122072.9383343465,22.072938334346503
2017-08-25,122358.08335770588,22.35808335770588
2017-08-28,122363.10728654446,22.363107286544462
2017-08-29,122503.2007776005,22.503200777600505
2017-08-30,123083.55515389424,23.08355515389424
2017-08-31,123824.03284900701,23.82403284900701
2017-09-01,123999.15383080154,23.999153830801546
2017-09-05,123108.58420264904,23.108584202649045
2017-09-06,123528.84820391939,23.52884820391939
2017-09-07,123513.84230499499,23.513842304994995
2017-09-08,123368.74135699819,23.36874135699819
2017-09-11,124684.59067931068,24.684590679310684
2017-09-12,125104.85468058103,25.10485468058103
2017-09-13,125164.88651222756,25.16488651222756
2017-09-14,125124.8762723951,25.124876272395095
2017-09-15,125293.30966367008,25.293309663670083
2017-09-18,125559.80026273539,25.559800262735383
2017-09-19,125685.50555103572,25.68550555103572
2017-09-20,125730.73738248074,25.730737382480743
2017-09-21,125393.86236398187,25.39386236398187
2017-09-22,125419.01495197041,25.419014951970414
